ID_ESCOLA;CO_PROFESSOR;ID_SERIE;TX_RESP_Q053;TX_RESP_Q054;TX_RESP_Q055;TX_RESP_Q056;TX_RESP_Q057;TX_RESP_Q058;TX_RESP_Q059;TX_RESP_Q060;TX_RESP_Q061;TX_RESP_Q062;TX_RESP_Q063;TX_RESP_Q064;TX_RESP_Q065;TX_RESP_Q066;TX_RESP_Q067;TX_RESP_Q068;TX_RESP_Q069
35036432;2017048893;5;B;E;E;D;D;C;C;C;C;C;C;C;C;D;D;D;D
35036432;2017062916;5;B;E;E;D;D;C;C;C;C;C;C;C;C;D;D;D;D
35036432;2017268846;9;C;D;A;E;C;B;C;D;C;C;C;C;C;D;D;D;D
35036432;2017148087;5;A;C;C;D;C;B;B;A;A;A;B;A;A;A;A;A;B
35585804;2017006933;5;C;E;E;E;E;C;C;C;C;C;C;C;C;D;D;D;C
35585804;2017447196;5;C;E;E;E;E;C;C;C;C;C;C;C;C;C;C;C;C
35585804;2017106255;5;C;E;E;E;E;C;C;C;C;C;C;C;C;C;C;C;C
35585804;2017106255;5;C;E;E;E;E;C;C;C;C;C;C;C;C;C;C;C;C
35585804;2017226906;9;D;D;E;E;E;D;D;D;D;D;D;D;D;D;D;D;D
35444133;2017333138;5;C;E;E;D;E;C;D;D;C;D;D;C;C;C;C;D;D
35444133;2017276725;5;C;E;E;D;E;C;D;D;C;D;D;C;C;C;C;D;D
35444133;2017369395;9;B;E;E;E;C;C;C;C;C;C;C;C;C;C;C;C;C
35444133;2017369394;9;C;D;E;E;C;C;D;D;D;D;D;D;D;D;D;C;C
35902603;2017191236;5;B;E;E;E;E;D;D;D;D;D;D;D;D;D;D;D;D
35902603;2017433014;5;C;E;D;E;D;C;C;C;C;C;C;C;C;C;C;C;C
35902603;2017433014;5;C;E;D;E;D;C;C;C;C;C;C;C;C;C;C;C;C
35902603;2017148789;5;C;E;E;D;C;C;C;B;B;C;C;C;B;B;C;C;B
35902603;2017120238;5;B;D;E;C;C;B;D;A;C;C;C;C;D;D;D;D;D
35902603;2017120238;5;B;D;E;C;C;B;D;A;C;C;C;C;D;D;D;D;D
35902603;2017055937;5;B;D;E;C;C;B;D;A;C;C;C;C;D;D;D;D;D
35902603;2017055937;5;B;D;E;C;C;B;D;A;C;C;C;C;D;D;D;D;D
35902603;2017326440;5;C;E;C;E;A;D;D;B;D;D;D;C;C;D;D;C;C
35912918;2017014104;9;C;D;D;D;D;A;C;A;A;A;B;A;A;B;A;A;D
35912918;2017241337;9;C;D;D;D;D;A;C;A;A;A;B;A;A;B;A;A;D
35917746;2017141815;5;C;D;A;D;D;C;D;C;D;D;D;C;C;C;D;D;C
35917746;2017141815;5;C;D;A;D;D;C;D;C;D;D;D;C;C;C;D;D;C
35917746;2017120329;9;C;B;E;E;B;D;D;D;D;D;D;D;D;D;D;D;D
35917746;2017120328;9;C;C;D;C;C;C;C;C;C;C;C;D;D;D;D;D;B
35016160;2017176294;9;B;E;E;E;B;C;D;D;D;D;D;D;D;D;D;D;D
35016160;2017204609;9;B;E;E;E;B;C;D;D;D;D;D;D;D;D;D;D;D
35016160;2017204609;9;B;E;E;E;B;C;D;D;D;D;D;D;D;D;D;D;D
35016160;2017333588;9;B;E;E;E;B;C;D;D;D;D;D;D;D;D;D;D;D
35016160;2017333588;9;B;E;E;E;B;C;D;D;D;D;D;D;D;D;D;D;D
35016160;2017176293;9;C;C;E;B;C;B;B;A;B;C;B;A;A;B;B;A;B
35016160;2017176294;9;B;E;E;E;B;C;D;D;D;D;D;D;D;D;D;D;D
35016226;2017098376;9;C;E;E;E;D;C;C;D;D;D;D;C;D;D;D;D;B
35016408;2017098379;5;E;E;E;E;E;C;C;C;C;C;C;C;C;C;C;C;C
35016408;2017105506;5;B;D;E;E;E;C;C;C;C;C;C;C;C;C;C;C;C
35016408;2017105506;5;B;D;E;E;E;C;C;C;C;C;C;C;C;C;C;C;C
35016408;2017020270;9;B;C;E;E;C;C;D;B;D;D;D;C;C;C;D;D;C
35016408;2017212007;5;C;E;E;E;D;D;D;C;C;C;C;C;C;D;D;C;C
35478912;2017078000;9;E;D;E;E;D;C;C;B;C;D;C;C;C;C;C;D;C
35478912;2017078001;9;C;C;E;E;C;D;D;C;C;D;D;D;C;D;D;D;D
35922024;2017262530;5;C;E;E;E;D;D;D;D;D;B;B;D;D;D;D;D;D
35922742;2017333736;5;B;E;E;E;C;A;A;B;A;B;C;A;A;B;B;B;B
35922742;2017148937;5;D;D;E;E;E;B;C;A;B;C;C;B;C;C;D;B;B
35922742;2017255417;5;C;E;E;E;E;B;C;B;C;C;C;C;C;C;C;C;C
35922742;2017213013;5;C;C;C;C;C;B;B;B;B;B;B;A;A;A;A;D;D
35008473;2017368494;9;B;C;E;E;C;B;C;C;C;D;D;B;B;B;A;B;D
35008473;2017034232;9;B;C;E;E;C;B;C;C;C;D;D;B;B;B;A;B;D
35008473;2017424867;9;B;C;E;E;C;B;C;C;C;D;D;B;B;B;A;B;D
35008473;2017034233;9;B;C;E;E;C;B;C;B;C;D;D;B;C;C;C;C;C
35008473;2017424868;9;B;C;E;E;C;B;C;B;C;D;D;B;C;C;C;C;C
35008539;2017403675;5;B;E;C;C;C;C;D;D;C;D;D;C;C;C;D;C;C
35008539;2017311417;5;C;E;E;E;E;C;C;C;C;D;C;C;C;D;C;D;C
35008539;2017211923;5;B;D;C;D;D;D;D;D;D;D;D;D;D;D;D;D;D
35000115;2017233038;5;B;E;E;E;C;B;B;B;B;B;B;B;B;B;B;B;B
35000115;2017439050;5;E;E;E;C;B;B;B;B;B;B;B;B;B;B;B;B;B
35000115;2017176058;5;B;E;E;E;E;B;B;B;B;B;B;B;B;B;B;B;B
35000115;2017241016;5;B;E;E;E;D;B;B;B;B;B;B;B;B;B;B;B;B
35000115;2017282688;5;B;E;E;E;D;B;B;B;B;B;B;B;B;B;B;B;B
35000231;2017183213;5;E;E;E;E;E;D;D;D;D;D;D;D;D;D;D;D;D
35000231;2017332531;5;E;E;E;E;E;D;D;D;D;D;D;D;D;D;D;D;D
35000231;2017382462;5;C;E;E;E;E;C;C;C;C;C;C;B;B;B;B;B;B
35000231;2017439052;5;E;E;E;E;E;C;C;C;C;C;C;C;C;D;D;D;D
35000231;2017396542;5;C;D;D;E;D;D;C;D;C;C;C;C;C;C;C;C;C
35000632;2017162119;5;B;C;E;E;E;C;C;D;C;B;C;A;B;B;B;B;B
35000632;2017020022;5;C;C;D;C;D;C;C;B;D;D;D;C;C;D;D;D;D
35000632;2017012900;5;B;D;E;E;C;B;C;B;B;B;C;B;B;D;D;C;D
35000632;2017012900;5;B;D;E;E;C;B;C;B;B;B;C;B;B;D;D;C;D
35000700;2017431922;5;C;E;E;E;E;D;D;D;D;D;D;D;D;D;D;D;D
35000700;2017375522;5;B;E;E;C;C;C;C;D;D;D;D;D;D;D;D;D;C
35000700;2017048204;5;D;E;E;E;E;D;D;D;D;D;D;D;D;D;D;D;D
35000700;2017389453;5;E;E;E;D;D;C;C;C;C;C;C;C;C;C;C;C;C
35000700;2017389453;5;E;E;E;D;D;C;C;C;C;C;C;C;C;C;C;C;C
35000700;2017176078;5;D;E;E;E;D;D;D;D;D;C;D;C;D;D;D;D;D
35000735;2017446157;9;B;C;C;C;B;B;C;D;C;C;D;C;C;D;D;B;C
35000735;2017190232;9;C;D;E;E;D;B;B;B;C;D;D;B;C;D;D;C;D
35000735;2017296894;9;B;C;E;E;D;C;C;C;C;C;C;C;C;D;D;C;C
35000735;2017190233;9;B;C;E;E;D;C;C;C;C;C;C;C;C;D;D;C;C
35000735;2017005878;9;B;C;E;E;D;C;C;C;C;C;C;C;C;D;D;C;C
35000735;2017027057;9;B;C;E;E;D;C;C;C;C;C;C;C;C;D;D;C;C
35000735;2017446160;9;B;C;E;E;D;C;C;C;C;C;C;C;C;D;D;C;C
35000735;2017453030;9;B;C;E;E;D;C;C;C;C;C;C;C;C;D;D;C;C
35921154;2017319518;5;D;E;A;E;E;C;C;C;C;C;C;C;C;C;C;C;C
35921154;2017319518;5;D;E;A;E;E;C;C;C;C;C;C;C;C;C;C;C;C
35921154;2017376774;9;E;D;E;E;D;C;C;D;C;C;C;C;D;C;C;C;D
35921154;2017148930;9;E;D;E;E;D;C;C;D;C;C;C;C;D;C;C;C;D
35902378;2017006950;9;C;E;E;E;D;C;C;C;C;C;C;C;C;C;C;D;D
35902378;2017205521;9;C;E;E;E;D;C;C;C;C;C;C;C;C;C;C;D;D
35902378;2017283820;9;C;E;E;E;D;C;C;C;C;C;C;C;C;C;C;D;D
35902378;2017305128;9;C;E;E;E;D;C;C;C;C;C;C;C;C;C;C;D;D
35919408;2017127568;5;C;E;D;D;C;C;C;C;C;C;C;C;C;C;C;C;D
35919408;2017078152;5;C;E;E;E;E;C;C;D;D;D;D;D;C;C;D;D;C
35038982;2017325806;9;B;B;E;E;A;B;C;C;D;D;D;C;C;D;D;C;C
35038982;2017069976;9;B;B;E;E;A;B;C;C;D;D;D;C;C;D;D;C;C
35038982;2017069976;9;B;B;E;E;A;B;C;C;D;D;D;D;C;D;D;C;C
35038982;2017325806;9;B;B;E;E;A;B;C;C;D;D;D;D;C;D;D;C;C
35010285;2017318416;9;C;E;E;E;C;C;D;C;D;D;D;C;D;D;C;D;D
35010285;2017147855;9;C;E;E;E;C;C;D;C;D;D;D;C;D;D;C;D;D
35010285;2017169130;9;C;E;E;E;C;C;D;C;D;D;D;C;D;D;C;D;D
35010285;2017417724;9;C;E;E;E;C;C;D;C;D;D;D;C;D;D;C;D;D
35010285;2017034259;9;C;E;E;E;C;C;D;C;D;D;D;C;D;D;C;D;D
35010285;2017162294;9;A;E;D;A;A;B;B;A;B;A;C;A;B;D;C;A;D
35010285;2017361435;9;B;C;E;E;C;D;D;C;D;D;D;D;D;D;D;D;D
35010285;2017162293;9;B;C;E;E;C;D;D;C;D;D;D;D;D;D;D;D;D
35010285;2017254364;9;B;C;E;E;C;D;D;C;D;D;D;D;D;D;D;D;D
35010285;2017311439;9;B;C;E;E;C;D;D;C;D;D;D;D;D;D;D;D;D
35010285;2017311440;9;A;E;D;A;A;B;B;A;B;A;C;A;B;D;C;A;D
35010285;2017361436;9;C;C;C;D;C;D;D;D;A;A;A;A;A;D;D;D;D
35010285;2017254365;9;C;C;C;D;C;D;D;D;A;A;A;A;A;D;D;D;D
35035403;2017112688;9;C;C;E;E;C;B;D;B;D;D;D;D;C;D;D;C;B
35035403;2017226261;9;C;C;E;E;C;B;D;B;D;D;D;D;C;D;D;C;B
35035403;2017261703;9;C;C;E;E;C;B;D;B;D;D;D;D;C;D;D;C;B
35046536;2017141099;5;B;E;E;E;E;D;D;D;D;D;D;D;D;D;D;D;D
35046536;2017297458;5;B;E;E;E;E;C;C;C;C;C;C;C;C;C;C;C;C
35046536;2017297458;5;B;E;E;E;E;C;C;C;C;C;C;C;C;C;C;C;C
35046536;2017411057;5;B;E;E;E;E;C;C;C;C;C;C;C;C;C;C;C;C
35046536;2017411057;5;B;E;E;E;E;C;C;C;C;C;C;C;C;C;C;C;C
35919007;2017411722;5;B;E;E;E;E;A;A;B;A;B;B;A;A;C;A;A;C
35919007;2017411722;5;B;E;E;E;E;A;A;B;A;B;B;A;A;C;A;A;C
35919007;2017070762;5;B;E;E;E;E;A;A;B;A;B;B;A;A;C;A;A;C
35919007;2017070762;5;B;E;E;E;E;A;A;B;A;B;B;A;A;C;A;A;C
35919007;2017028293;5;B;E;E;E;E;A;A;B;A;B;B;A;A;C;A;A;C
35919007;2017028293;5;B;E;E;E;E;A;A;B;A;B;B;A;A;C;A;A;C
35919007;2017028294;5;C;E;E;E;C;C;D;B;B;C;B;A;A;B;B;B;C
35919007;2017240647;5;C;E;E;E;C;C;D;B;B;C;B;A;A;B;B;B;C
35909282;2017255344;9;D;C;E;E;C;D;D;C;D;D;C;D;C;D;D;C;D
35909282;2017241316;9;D;C;E;E;C;D;D;C;D;D;C;D;C;D;D;C;D
35909282;2017014079;9;D;C;E;E;C;D;D;C;D;D;C;D;C;D;D;C;D
35909282;2017255344;9;D;C;E;E;C;D;D;C;D;D;C;D;C;D;D;C;D
35909282;2017255344;9;D;C;E;E;C;D;D;C;D;D;C;D;C;D;D;C;D
35909282;2017255344;9;D;C;E;E;C;D;D;C;D;D;C;D;C;D;D;C;D
35909282;2017241316;9;D;C;E;E;C;D;D;C;D;D;C;D;C;D;D;C;D
35909282;2017241316;9;D;C;E;E;C;D;D;C;D;D;C;D;C;D;D;C;D
35909282;2017234154;9;D;C;E;E;C;D;D;C;D;D;C;D;C;D;D;C;D
35909282;2017234154;9;D;C;E;E;C;D;D;C;D;D;C;D;C;D;D;C;D
35909282;2017234154;9;D;C;E;E;C;D;D;C;D;D;C;D;C;D;D;C;D
35909282;2017234154;9;D;C;E;E;C;D;D;C;D;D;C;D;C;D;D;C;D
35909282;2017241316;9;D;C;E;E;C;D;D;C;D;D;C;D;C;D;D;C;D
35909282;2017014079;9;D;C;E;E;C;D;D;C;D;D;C;D;C;D;D;C;D
35909282;2017014079;9;D;C;E;E;C;D;D;C;D;D;C;D;C;D;D;C;D
35909282;2017014079;9;D;C;E;E;C;D;D;C;D;D;C;D;C;D;D;C;D
35909282;2017021196;9;E;E;E;E;E;D;D;D;D;D;D;D;D;D;D;D;D
35909282;2017234155;9;E;E;E;E;E;D;D;D;D;D;D;D;D;D;D;D;D
35919559;2017433097;9;C;C;C;C;C;B;C;B;C;C;C;B;B;B;B;B;B
35919559;2017433098;9;C;C;C;C;C;B;C;B;C;C;C;B;B;B;B;B;B
35030740;2017013280;9;A;D;E;E;E;D;D;D;D;D;D;D;D;D;D;D;D
35030740;2017204760;9;A;D;E;E;E;D;D;D;D;D;D;D;D;D;D;D;D
35030740;2017354358;9;C;C;E;E;C;D;D;D;D;D;D;D;D;D;D;D;D
35030740;2017204759;9;C;C;E;E;C;D;D;D;D;D;D;D;D;D;D;D;D
35030740;2017013279;9;C;C;E;E;C;D;D;D;D;D;D;D;D;D;D;D;D
35018909;2017368614;9;B;A;D;D;B;B;C;C;B;B;B;B;C;B;B;B;B
35018909;2017105539;9;B;A;D;D;B;B;C;C;B;B;B;B;C;B;B;B;B
35013444;2017389656;9;B;A;E;E;A;D;D;C;D;D;D;D;C;D;D;D;D
35013444;2017361470;9;B;A;E;E;A;D;D;C;D;D;D;D;C;D;D;D;D
35013444;2017361471;9;A;A;E;E;B;D;D;B;C;C;D;D;C;D;D;C;B
35921397;2017028312;9;B;B;C;E;C;C;C;C;B;C;C;C;C;D;D;D;B
35921397;2017163344;9;E;E;E;E;E;C;C;D;D;D;D;D;D;D;C;D;C
35921397;2017163344;9;E;E;E;E;E;C;C;D;D;D;D;D;D;D;C;D;C
35921397;2017163344;9;E;E;E;E;E;C;C;D;D;D;D;D;D;D;C;D;C
35921397;2017092321;9;E;E;E;E;E;C;C;D;D;D;D;D;D;D;C;D;C
35921397;2017092321;9;E;E;E;E;E;C;C;D;D;D;D;D;D;D;C;D;C
35921397;2017092321;9;E;E;E;E;E;C;C;D;D;D;D;D;D;D;C;D;C
35921397;2017312524;9;E;E;E;E;E;C;C;D;D;D;D;D;D;D;C;D;C
35921397;2017312524;9;E;E;E;E;E;C;C;D;D;D;D;D;D;D;C;D;C
35921397;2017312524;9;E;E;E;E;E;C;C;D;D;D;D;D;D;D;C;D;C
35921397;2017404785;9;E;E;E;D;D;D;D;D;D;D;D;D;D;D;D;D;D
35921397;2017404785;9;E;E;E;E;C;D;D;D;D;D;D;D;D;D;D;D;D
35921397;2017276911;9;E;E;E;D;D;D;D;D;D;D;D;D;D;D;D;D;D
35921397;2017276911;9;E;E;E;E;C;D;D;D;D;D;D;D;D;D;D;D;D
35921397;2017362553;9;E;E;E;D;D;D;D;D;D;D;D;D;D;D;D;D;D
35921397;2017007045;9;E;E;E;D;D;D;D;D;D;D;D;D;D;D;D;D;D
35921397;2017007045;9;E;E;E;E;C;D;D;D;D;D;D;D;D;D;D;D;D
35921397;2017028311;9;E;E;E;D;D;D;D;D;D;D;D;D;D;D;D;D;D
35921397;2017028311;9;E;E;E;E;C;D;D;D;D;D;D;D;D;D;D;D;D
35921397;2017362553;9;E;E;E;E;C;D;D;D;D;D;D;D;D;D;D;D;D
35921397;2017134714;9;E;E;E;D;D;D;D;D;D;D;D;D;D;D;D;D;D
35921397;2017134714;9;E;E;E;E;C;D;D;D;D;D;D;D;D;D;D;D;D
35921397;2017170138;9;E;E;E;D;D;D;D;D;D;D;D;D;D;D;D;D;D
35921397;2017170138;9;E;E;E;E;C;D;D;D;D;D;D;D;D;D;D;D;D
35031159;2017311641;9;C;E;E;E;E;C;C;C;C;D;C;C;C;C;C;C;C
35031159;2017311641;9;C;E;E;E;E;C;C;C;C;D;C;C;C;C;C;C;C
35031159;2017311641;9;C;E;E;E;E;C;C;C;C;D;C;C;C;C;C;C;C
35031159;2017020440;9;C;E;E;E;E;C;C;C;C;D;C;C;C;C;C;C;C
35031159;2017020440;9;C;E;E;E;E;C;C;C;C;D;C;C;C;C;C;C;C
35031159;2017439432;9;C;E;E;E;E;C;C;C;C;D;C;C;C;C;C;C;C
35031159;2017439432;9;C;E;E;E;E;C;C;C;C;D;C;C;C;C;C;C;C
35031159;2017439432;9;C;E;E;E;E;C;C;C;C;D;C;C;C;C;C;C;C
35031159;2017020440;9;C;E;E;E;E;C;C;C;C;D;C;C;C;C;C;C;C
35031159;2017020439;9;C;D;E;D;C;D;C;C;C;D;C;C;C;D;D;D;D
35031159;2017020439;9;C;D;E;D;D;D;C;C;C;D;C;C;C;D;D;D;D
35031159;2017439431;9;C;D;E;D;C;D;C;C;C;D;C;C;C;D;D;D;D
35031159;2017439431;9;C;D;E;D;D;D;C;C;C;D;C;C;C;D;D;D;D
35031159;2017311640;9;C;D;E;D;C;D;C;C;C;D;C;C;C;D;D;D;D
35031159;2017311640;9;C;D;E;D;D;D;C;C;C;D;C;C;C;D;D;D;D
35014448;2017254418;9;B;E;E;D;C;C;C;C;C;C;C;C;C;C;D;C;C
35014448;2017332740;9;B;E;E;D;C;C;C;C;C;C;C;C;C;C;D;C;C
35014448;2017105485;9;B;E;E;D;C;C;C;C;C;C;C;C;C;C;D;C;C
35014448;2017069733;9;B;E;E;E;C;C;C;D;D;D;C;C;C;D;D;D;D
35014448;2017332741;9;C;E;E;E;D;D;D;D;D;D;D;D;D;D;D;D;D
35014448;2017247563;9;B;E;E;E;C;C;C;D;D;D;C;C;C;D;D;D;D
35014448;2017069732;9;C;E;E;E;D;D;D;D;D;D;D;D;D;D;D;D;D
35014448;2017247562;9;C;E;E;E;D;D;D;D;D;D;D;D;D;D;D;D;D
35042389;2017183705;9;B;D;C;D;C;C;D;C;B;D;C;C;C;D;D;C;D
35042389;2017340005;9;B;D;C;D;C;C;D;C;B;D;C;C;C;D;D;C;D
35042389;2017268916;9;B;D;C;D;C;C;D;C;B;D;C;C;C;D;D;C;D
35042389;2017183706;9;B;C;E;E;C;C;C;D;D;C;D;B;C;C;C;C;B
35042389;2017268917;9;B;C;E;E;C;C;C;D;D;C;D;B;C;C;C;C;B
35042389;2017340006;9;B;C;E;E;C;C;C;D;D;C;D;B;C;C;C;C;B
35042389;2017354500;9;C;D;E;D;C;B;D;D;C;D;D;B;B;C;C;B;B
35048239;2017027631;5;C;D;B;A;A;C;C;C;C;C;C;C;C;C;C;C;C
35048239;2017361847;9;B;D;A;C;C;D;D;D;D;D;D;D;D;D;D;C;C
35023905;2017403857;5;B;D;E;E;E;B;B;D;D;D;D;D;D;D;D;D;D
35023905;2017446471;5;C;E;E;E;D;C;C;C;C;C;C;C;C;C;C;C;C
35023905;2017119456;5;C;E;E;E;E;D;D;D;C;D;D;D;D;D;D;D;D
35023905;2017119456;5;C;E;E;E;E;D;D;D;C;D;D;D;D;D;D;D;D
35023905;2017368664;5;C;E;E;E;E;D;D;C;C;D;D;D;D;D;D;D;D
35044647;2017048675;5;E;E;E;E;E;C;C;C;C;C;C;C;C;C;C;C;C
35044647;2017119679;5;C;E;E;E;E;C;C;C;C;C;C;C;C;C;C;C;C
35019159;2017261549;5;D;E;E;E;E;C;D;D;D;D;D;C;D;D;D;D;D
35019159;2017034351;5;E;E;E;E;C;D;D;D;D;D;D;D;D;D;D;D;B
35019159;2017091325;5;C;C;E;E;E;B;D;D;C;D;D;D;C;D;D;D;D
35028769;2017112629;9;D;C;E;E;E;C;C;C;C;C;C;C;C;C;C;C;C
35028769;2017389812;9;D;C;E;E;E;C;C;C;C;C;C;C;C;C;C;C;C
35028769;2017098523;9;D;C;E;E;E;C;C;C;C;C;C;C;C;C;C;C;C
35432842;2017355016;5;A;E;E;E;E;A;B;A;A;B;C;B;A;C;A;B;B
35432842;2017120122;5;E;D;E;E;D;B;B;B;A;C;C;B;B;C;B;B;B
35432842;2017397498;5;E;E;E;E;E;C;C;C;C;C;C;C;C;C;C;C;D
35432842;2017255206;5;C;D;E;E;D;A;B;A;A;B;B;A;A;B;A;B;C
35561411;2017312306;5;D;E;E;D;D;B;B;B;B;B;B;B;B;D;D;B;D
35561411;2017312306;5;D;E;E;D;D;B;B;B;B;B;B;B;B;D;D;B;D
35561411;2017290725;5;B;C;E;E;D;B;D;B;D;B;C;B;B;D;D;B;D
35561411;2017070583;5;E;E;E;E;D;C;C;C;C;C;C;C;C;C;C;B;C
35561411;2017397552;5;C;D;E;E;C;C;C;C;C;C;C;C;C;C;C;C;D
35564990;2017042155;5;C;E;E;E;C;B;D;A;A;A;B;B;B;D;B;B;D
35564990;2017333546;5;C;E;E;E;C;B;D;A;A;A;B;B;B;D;B;B;D
35564990;2017255250;5;B;A;E;D;C;B;B;A;B;B;B;A;A;A;A;B;A
35564990;2017042154;5;B;E;E;E;E;B;D;B;C;C;C;A;B;D;C;D;D
35564990;2017333545;5;B;E;E;E;E;B;D;B;C;C;C;A;B;D;C;D;D
35901124;2017014001;5;B;E;D;E;E;B;B;A;B;B;B;A;B;B;B;C;B
35901124;2017163169;5;C;E;E;E;E;B;C;C;B;C;C;B;B;C;C;D;C
35901124;2017163169;5;C;E;E;E;E;B;C;C;B;C;C;B;B;C;C;D;C
35901124;2017092135;5;C;E;E;E;E;B;C;C;B;D;C;B;B;D;D;D;D
35901124;2017355112;5;B;E;E;E;E;C;D;B;B;B;C;B;B;C;C;C;B
35901124;2017305098;5;C;E;E;E;E;B;C;C;B;C;C;B;B;C;C;D;C
35901124;2017070605;5;C;E;E;E;E;B;C;C;B;C;C;B;B;C;C;D;C
35901124;2017248395;5;E;E;E;E;E;C;D;C;C;C;C;C;C;D;D;D;D
35901124;2017305098;5;C;E;E;E;E;B;C;C;B;C;C;B;B;C;C;D;C
35901124;2017269461;5;B;E;E;C;E;B;C;B;C;B;C;B;B;D;D;A;D
35915233;2017241349;9;C;C;E;E;C;B;C;B;B;C;C;B;B;C;C;C;B
35915233;2017340650;9;C;C;E;E;C;B;C;B;B;C;C;B;B;C;C;C;B
35915233;2017220039;9;C;C;E;E;C;B;C;B;B;C;C;B;B;C;C;C;B
35915233;2017106362;9;C;C;E;E;C;B;C;B;B;C;C;B;B;C;C;C;B
35915233;2017106361;9;B;C;C;C;B;B;C;B;B;C;C;B;B;C;C;C;B
35915233;2017241348;9;B;C;C;C;B;B;C;B;B;C;C;B;B;C;C;C;B
35915233;2017340649;9;B;C;C;C;B;B;C;B;B;C;C;B;B;C;C;C;B
35916869;2017120323;9;E;D;E;E;D;B;C;B;C;C;C;B;B;C;C;C;C
35916869;2017454217;9;E;D;E;E;D;B;C;B;C;C;C;B;B;C;C;C;C
35916869;2017454216;9;C;A;B;C;B;A;B;A;A;D;C;A;B;C;B;C;B
35916869;2017120322;9;C;A;B;C;B;A;B;A;A;D;C;A;B;C;B;C;B
35048823;2017325890;5;C;D;E;C;B;B;B;B;D;B;D;B;B;C;D;B;B
35048823;2017325890;5;C;D;E;C;B;B;B;B;D;B;D;B;B;C;D;B;B
35048823;2017126981;5;C;E;E;D;B;D;D;D;D;D;D;D;D;D;D;D;D
35048823;2017126981;5;C;E;E;D;B;D;D;D;D;D;D;D;D;D;D;D;D
35269396;2017006744;9;A;D;B;C;B;B;B;B;B;C;C;B;B;C;B;B;C
35269396;2017425620;9;A;D;B;C;B;B;B;B;B;C;C;B;B;C;B;B;C
35269396;2017141459;9;C;C;E;E;C;C;C;C;C;C;C;C;C;C;C;C;C
35269396;2017049055;5;C;E;E;E;E;D;D;D;D;D;D;D;D;D;D;D;D
35269396;2017049055;5;C;E;E;E;E;D;D;D;D;D;D;D;D;D;D;D;D
35269396;2017099046;5;C;E;E;E;E;D;D;D;D;D;D;D;D;D;D;D;D
35269396;2017099046;5;C;E;E;E;E;D;D;D;D;D;D;D;D;D;D;D;D
35269396;2017006743;9;B;C;C;E;B;B;B;B;B;B;B;B;C;C;B;C;B
35269396;2017425619;9;B;C;C;E;B;B;B;B;B;B;B;B;C;C;B;C;B
35035270;2017126848;9;C;A;A;E;B;C;C;C;C;A;C;C;C;C;C;C;D
35035270;2017006296;9;C;D;E;E;E;D;D;D;D;D;D;D;D;D;D;D;D
35035270;2017041466;9;C;D;E;E;E;D;D;D;D;D;D;D;D;D;D;D;D
35035270;2017268836;9;C;D;E;E;E;D;D;D;D;D;D;D;D;D;D;D;D
35038830;2017183660;9;A;C;E;E;C;B;C;B;C;B;B;B;C;C;C;C;D
35038830;2017183660;9;A;C;E;E;C;B;C;B;C;B;B;B;C;C;C;C;D
35038830;2017254656;9;A;C;E;E;C;B;C;B;C;B;B;B;C;C;C;C;D
35038830;2017254656;9;A;C;E;E;C;B;C;B;C;B;B;B;C;C;C;C;D
35038830;2017183661;9;E;D;E;E;E;D;D;C;D;D;D;C;D;D;D;D;D
35038830;2017254657;9;E;D;E;E;E;D;D;C;D;D;D;C;D;D;D;D;D
35045329;2017233561;9;C;D;B;B;C;C;C;B;C;C;C;A;B;C;C;C;D
35910132;2017397675;9;B;A;C;C;A;B;C;B;C;C;C;B;B;C;C;B;B
35910132;2017248472;9;B;A;C;C;A;B;C;B;C;C;C;B;B;C;C;B;B
35910132;2017397674;9;E;D;E;E;D;C;C;C;C;C;C;B;C;C;C;C;C
35910132;2017248471;9;E;D;E;E;D;C;C;C;C;C;C;B;C;C;C;C;C
35920344;2017127577;9;C;E;C;D;C;B;C;B;B;C;D;B;A;D;D;B;C
35920344;2017127578;9;B;C;E;E;C;C;C;B;C;B;C;B;B;C;C;C;C
35920344;2017113441;9;B;C;E;E;C;C;C;B;C;B;C;B;B;C;C;C;C
35920344;2017241381;9;B;C;E;E;C;C;C;B;C;B;C;B;B;C;C;C;C
35001028;2017012907;9;B;B;B;A;A;B;B;B;A;A;B;B;B;B;C;B;C
35001028;2017176081;9;B;B;B;A;A;B;B;B;A;A;B;B;B;B;C;B;C
35037321;2017375975;9;B;C;C;C;C;B;B;B;C;C;C;B;B;C;C;B;B
35037321;2017297318;9;B;C;C;C;C;B;B;B;C;C;C;B;B;C;C;B;B
35037321;2017077413;9;B;C;C;C;C;B;B;B;C;C;C;B;B;C;C;B;B
35037321;2017126884;9;B;C;C;C;C;B;B;B;C;C;C;B;B;C;C;B;B
35037321;2017375974;9;B;A;A;E;A;A;C;A;A;B;B;A;B;B;B;D;D
35037321;2017410979;9;B;A;A;E;A;A;C;A;A;B;B;A;B;B;B;D;D
35037321;2017126883;9;B;A;A;E;A;A;C;A;A;B;B;A;B;B;B;D;D
35037321;2017077412;9;B;A;A;E;A;A;C;A;A;B;B;A;B;B;B;D;D
35037321;2017297317;9;B;A;A;E;A;A;C;A;A;B;B;A;B;B;B;D;D
35917928;2017049348;5;B;D;E;E;E;B;D;D;D;D;D;D;D;D;D;D;D
35917928;2017021248;5;C;E;E;D;C;D;D;D;D;D;D;D;D;D;D;D;C
